id,name,type,lat,lon,speciality,street,locality,city,state,district,postcode,phone,website,opening_hours,amenity,healthcare,address_full
7649143721.0,Akansha Clinic,node,19.0782176,74.7367999,,,,,Maharashtra,Ahmednagar,414001,,,,clinic,,"Maniknagar, Ahmednagar"
7649143727.0,Bhoite Clinic,node,19.1152651,74.7350374,,,,,Maharashtra,Ahmednagar,414003,,,,clinic,,"TV Centre Road, Savedi, Ahmednagar"
7649143732.0,गंगा चिकित्सालय,node,19.0891916,74.7361256,,,,,Maharashtra,Ahmednagar,414001,,,,clinic,clinic,"Maliwada, Ahmednagar"
7649143734.0,Dr. Nagpure Clinic,node,19.136465,74.756748,,,,,Maharashtra,Ahmednagar,414003,,,,clinic,,"Aurangabad Road, Abhiyanta Colony, Surya Nagar, Ahmednagar"
7649143742.0,Moraya Clinic,node,19.1311899,74.7484806,,,,,Maharashtra,Ahmednagar,414003,,,,clinic,,"Alankapuri, Dnyaneshwar Nagar, Ahmednagar"
7649143743.0,डॉ.गांधी चिकित्सालय,node,19.093108,74.7412992,,,,,Maharashtra,Ahmednagar,414001,,,,clinic,clinic,"Near Dharti Chowk, Hatampura, Ahmednagar"
7649143752.0,Usha Clinic,node,19.0977063,74.7324894,,,,,Maharashtra,Ahmednagar,414001,,,,clinic,,"Chandralok Apartment, Delhi Gate, Ahmednagar"
7649143756.0,Dr. Gaikwad Clinic,node,19.1286281,74.7290255,,,,,Maharashtra,Ahmednagar,414003,,,,clinic,,"Near vaiduvadi Chowk, Ganesh Colony, Savedi, Ahmednagar"
7649143762.0,Dr. Ghorpade,node,19.0977977,74.7313939,,,,,Maharashtra,Ahmednagar,414001,,,,doctors,,"Bagroja Hudco Colony, Sarjepura City, Ahmednagar"
7649143763.0,Shri Samarth Clinic,node,19.121235,74.7382525,,,,,Maharashtra,Ahmednagar,414003,,,,clinic,,"Gulmohar Road, Kirloskar Colony, Anand Nagar East, Ahmednagar"
7649143768.0,Dr. Mangesh Jadhav,node,19.1212896,74.7318967,,,,,Maharashtra,Ahmednagar,414003,,,,doctors,,"Manmad Road, Savedi, Ahmednagar"
7649143772.0,Nimeesh Clinic,node,19.0968949,74.7326751,,,,,Maharashtra,Ahmednagar,414001,,,,clinic,,"Delhi Gate Road, Sarjepura City, Ahmednagar"
7649461710.0,Medixpress Multi Speciality Clinic,node,18.4814678,73.9015349,,,,,Maharastra,Pune,411040,,,,clinic,,"Oxford Village, Kedari Nagar, Wanowrie, Pune"
7649461723.0,Dr. V. V. Kaulgud,node,18.5609467,73.8125101,,,,,Maharastra,Pune,411007,,,,doctors,,"Darpan Apartment, Sanghvi Nagar, Aundh, Opposite Bank of Maharashtra, Pune"
7649461726.0,Dr. Neelima Vaid - ENT Clinic,node,18.553191,73.810011,,,,,Maharastra,Pune,411007,,,,clinic,,"32, Ward No. 8, National Housing Society, Aundh, Pune"
7649461727.0,Dr. Deepa Karwa,node,18.563239,73.8062052,,,,,Maharastra,Pune,411007,,,,doctors,,"3, Samar Paradise, D. P. Road, Aundh, Behind Subway Restaurant, Pune"
7649461735.0,Apex Eye Care Clinic,node,18.564414,73.7827206,,,,,Maharashtra,Pune,411045,,,,clinic,,"Baner - Balewadi Road, Balewadi Phata, Baner, Pune"
7649461736.0,Dignity 9 Multispecality Hospital,node,18.5797171,73.9894617,,,,,Maharastra,Pune,412207,,,,hospital;clinic,clinic,"Wagholi, Pune"
7649461738.0,Dr. Taruna's Polyclinc,node,18.5590984,73.8075853,,,,,Maharastra,Pune,411007,,,,clinic,clinic,"Shirine Garden, Aundh, Pune"
7649461739.0,Kalpayu Health Care Clinic,node,18.488654,73.937479,,,,,Maharastra,Pune,411028,,,,clinic,,"Nirmal Township, Shop No. E-4/05, Kale Padal Road, Hadapsar, Pune"
7649461742.0,Dr. A Raina's Clinic,node,18.449371,73.87587,,,,,Maharastra,Pune,411048,,,,clinic,,"Shree Ganesh vishwa, Katraj - Kondhwa Road, Gokul Nagar, Pune"
7649461743.0,Ruby Hall Clinic,node,18.5334836,73.8769949,,,,,Maharashtra,Pune,411001,,,,clinic,,"Sasoon Road, Sangamvadi, Pune"
7649461744.0,Skin and Hair Clinic,node,18.57782,73.995111,,,,,Maharastra,Pune,412207,,,,clinic,,"Wagholi, Pune"
7649461751.0,Imax Multispeciality Hospital;Imax Multispcality Hospital,node,18.582959,73.986471,homeopathy,Nagar Road,,Wagholi,Maharastra,Pune,412207,,,,hospital;clinic,clinic,"Kesnand Phata Chowk, Sant Tukaram Nagar, Wagholi, Pune"
7649461758.0,Trimiti Clinic,node,18.5603384,73.8076261,,,,,Maharastra,Pune,411007,,,,clinic,clinic,"Shivraj Apartments, DP Road, Aundh, Pune"
7649461759.0,Anand Clinic,node,18.549835,73.929356,,,,,Maharashtra,Pune,411014,,,,clinic,,"Near Old Relax Hotel, Old Mundhwa Road, Kharadi, Pune"
7649461760.0,Sanjivani Skin Care Clinic,node,18.4819174,73.9119167,,,,,Maharastra,Pune,411048,,,,clinic,,"Jarande Nagar, Mohammed Wadi, Pune"
7649461762.0,Dr. Mahesh Thombare,node,18.555338,73.804544,,,,,Maharastra,Pune,411007,,,,doctors,doctor,"Lav Kush Apartment, Besides Hotel Season, Seasons Road, Aundh, Pune"
7649461765.0,iCare Clinic,node,18.541651,73.7910314,,,,,Maharashtra,Pune,411021,,,,clinic,,"Chandravarsha Building, Above SBI, Pune"
7649461767.0,Dr. Sonal Kapoor,node,18.557542,73.805264,,,,,Maharastra,Pune,411007,,,,doctors,,"Shop No 4, Shetiya Apartment, Gaikwad Nagar, Pune"
7649461769.0,Chirayu Hospital,node,18.580315,73.9883944,,,,Pune,Maharastra,Pune,412207,,,,hospital;clinic,clinic,"Manthan Complex, 1st Floor, Near Bus Depo, Kesanand Phata, Wagholi, Pune"
7649461771.0,Star Polyclinic,node,18.5602871,73.8071745,orthopaedics;fertility;gynaecology,Ramchandra Gayakwad Path,,Pune,Maharastra,Pune,411007,,,,clinic,clinic,
7649461773.0,Dr. Shirish Medhekar,node,18.560379,73.809502,,,,,Maharastra,Pune,411007,,,,doctors,doctor,"B-11, Sant Society, Beside Radhika Hotel, Aundh, Near Parihar Chowk, Pune"
7649461786.0,Muktai Mother & Child Clinic,node,18.6642035,73.7385581,,,,,Maharastra,Pune,412101,,,,clinic,,"Shiv Shambho Colony Road, Adarsh Nagar, Kiwale, Ravet, Pimpri-Chinchwad, Pune"
7649461790.0,Health Bay Clinic,node,18.574552,73.773626,,,,,Maharashtra,Pune,411045,,,,clinic,,"Transbay, Balewadi Road, Pune"
7649461793.0,Dr. Uma Alurkar,node,18.555754,73.795425,,,,,Maharastra,Pune,411045,,,,doctors,doctor,"Mont Vert Zenith, Office No. 101, 1st Floor, Baner Road, Baner, Pune"
7649461794.0,Sukhayu Children's & General Clinic,node,18.486729,73.954483,,,,,Maharastra,Pune,412308,,,,clinic,,"Sai Swara Complex, Ganga Nagar Gurudatta Nagar, Fursungi, Pun"
7649461795.0,Dr. Meera Singhal,node,18.5587133,73.7912509,,,,,Maharastra,Pune,411045,,,,doctors,,"Prachi Residency, Opp. Kapil Malhar Society, Baner, Pune"
7649461797.0,Dr. Shirish Kankariya,node,18.4790431,73.8910136,,,,,Maharastra,Pune,411048,,,,doctors,,"169A, Guru Nanak Nagar, Mayfair Eleganza Phase II, Kausar Baugh, Kondhwa, Pune"
7649461800.0,Dr. Sanjay Kolte Clinic,node,18.5601999,73.8057001,,Ramchandra Gayakwad Path,,Pune,Maharastra,Pune,411007,,https://drsanjaykolte.in/,,doctors,doctor,"Soham Complex, Opp. CCD, Above T.I.M.E, Parihar Chowk, Raagdari Society, Aundh, Pune"
7649461809.0,Jogai Clinic,node,18.5531308,73.8081019,,,,,Maharastra,Pune,411007,,,,clinic,,"Sarjaa Road, Chaitraban Society, Aundh, Pune"
7649461811.0,Mangal Clinic,node,18.4827972,73.8084321,,,,,Maharashtra,Pune,411058,,,,clinic,,"Opp Poona Street, NDA Road, Warje Malwadi Road, Warje, Pune"
7649461812.0,Madhavbaug Cardiac Care Clinic,node,18.503807,73.933446,,,,,Maharastra,Pune,411028,,,,clinic,,"R4-4, Laxmi Vihar, Bhosale Nagar, Hadapsar, Pune"
7649461813.0,Sanjeevani Vitalife Medipoint Clinic,node,18.564751,73.802275,,New DP Road,,Pune,Maharashtra,Pune,411007,,,,clinic,clinic,"New DP Road, Oriental Gold Society, Aundh, Pune"
7649461814.0,Bone and Joint Care Clinic,node,18.4873108,73.9518924,,,,,Maharastra,Pune,412308,,,,clinic,,"Pune Saswad Road, Bhekrai Nagar, Tukai Darshan, Pune"
7649461815.0,"Dr. Rajen, Dr. a Kale",node,18.5565952,73.8069384,,,,,Maharastra,Pune,411027,,,,doctors,,"45, Aundh Gaon, Aundh, Pune"
7649461819.0,Alloveda Clinic,node,18.5553058,73.8045564,,,,,Maharastra,Pune,411007,,,,clinic,clinic,"Luv Kush Apartments, Opp Chintamani Society, Near Hyundai Showroom, Aundh, Pune"
7649461822.0,Prarthna Clinic,node,18.481753,73.899019,,,,,Maharashtra,Pune,411040,,,,clinic,,"Picasso-kedari Arcade, Salunke Vihar Road, Pune"
7649461824.0,Chaitanya Children's Clinic,node,18.612417,73.714917,,,,,Maharastra,Pune,411057,,,,clinic,,"Shop no-3, 1st Floor, Vishwakarma Complex, Main Chowk, Marunji Road, Pune"
7649608306.0,Shatayu Homeopathic Clinic,node,20.0195129,73.8440066,,,,,Maharastra,Nashik,422006,,,,clinic,,"Konark Nagar, Nashik"
7649608311.0,Kaivalya Clinic,node,19.977303,73.840217,,,,,Maharastra,Nashik,422101,,,,clinic,,"Nashik Road, Nashik"
7649608322.0,Shivtara Clinic,node,20.0193706,73.8432947,,,,,Maharastra,Nashik,422003,,,,clinic,,"Anandi Heights, Sri Ram Nagar, Behind Jatra Hotel, Nashik"
7649608338.0,Vedant ENT Clinic,node,19.952831,73.835473,,,,,Maharastra,Nashik,422101,,,,clinic,,"Ground Floor, Gaikwad Mala Road, Behind Om Hospital, Bytco Point, Nashik"
7649608344.0,Venu Clinic,node,20.0337811,73.8655072,,,,,Maharastra,Nashik,422203,,,,clinic,,"Adgaon, Nashik"
7651453307.0,The Good Health Family Clinic,node,18.4756412,73.8930217,,,,,Maharastra,Pune,411048,,,,clinic,,"E 1, Manish Park, Phase III, NIBM Road, Kondhwa, Pune"
7651453310.0,Manish Clinic,node,18.5195705,73.8574069,,,,,Maharastra,Pune,411011,,,,clinic,clinic,"Ramganesh Gadkari Path, Yashodatta Housing Society, Kasba Peth, Pune"
7651453311.0,Sana Hospital,node,18.4730894,73.8914046,,"Kausar baug society,Kondhwa khurd",,Pune,Maharastra,Pune,411048,,https://www.sanahospitalpune.com/,24/7,clinic,clinic,"NIBM Galli Number 2, Kausar Baugh, Kondhwa, Pune"
7651453313.0,Dr. Parag Biniwale,node,18.52269,73.843977,,,,,Maharastra,Pune,411005,,,,doctors,doctor,"2nd floor, Dream Presidency, Apte Road, Behind Santosh Bakery, Shivajinagar, Pune"
7651453314.0,Dr. Swaroop Savanur,node,18.5116545,73.8430747,,,,,Maharastra,Pune,411030,,,,doctors,doctor,"Joshi Wada, Sadashiv Peth, Pune"
7651453315.0,Pratham Clinic,node,18.5131462,73.8489965,,,,,Maharastra,Pune,411030,,,,clinic,clinic,"Pratham Apartment, RB Kumthekar Road, Opposite to Sadashiv Peth, Pune"
7651453316.0,Lavate Clinic,node,18.5203001,73.8416972,,,,,Maharastra,Pune,411004,,,,clinic,clinic,"Ghole Road, Sud Nagar, Shivajinagar, Pune"
7651453317.0,Dhaumya Clinic,node,18.502148,73.840414,,,,,Maharastra,Pune,411030,,,,clinic,,"514, Datta Wadi Road, Dattawadi, Pune"
7651453319.0,Dr. Saha Clinic,node,18.5177669,73.859913,,,,,Maharastra,Pune,411002,,,,clinic,clinic,"Budhwar Peth, Pune"
7651453321.0,Niramay Clinic,node,18.5238058,73.8631174,,,,,Maharastra,Pune,411011,,,,clinic,clinic,"Gandhinagar, Mangalwar Peth, Kasba Peth, Pune"
7651453322.0,Mansi Clinic,node,18.50356,73.838753,,,,,Maharastra,Pune,411030,,,,clinic,,"Maruti Temple, Near Live Well Furniture, V Kamble Road, Navi Peth, Dattawadi, Pune"
7651453327.0,Shree Datta Clinic,node,18.5047686,73.8428903,,,,,Maharastra,Pune,411030,,,,clinic,,"Om Banglow, Plot No.29, Kamkaditya Society, Laxmi Park Colony, Sadashiv Peth, Pune"
7651453328.0,Dr. Otiv Clinic,node,18.51988,73.872171,,,,,Maharastra,Pune,411011,,,,clinic,,"B6 Mittal Court, 478, Rasta Peth, Pune"
7651453331.0,Dr. K M Gangwal,node,18.5140279,73.8502601,,,,,Maharastra,Pune,411030,,,,doctors,doctor,"Shreepal Chambers, Near Shaniwar wada, Bajirao Road, Pune"
7651453332.0,Shri Dattakrupa Clinic,node,18.5262863,73.8550284,,,,,Maharastra,Pune,411005,,,,clinic,clinic,"106/2, Old Tophakhana, Tophakhana, Shivajinagar, Pune"
7651453333.0,Shree Ganga Clinic,node,18.5155226,73.8653981,,,,,Maharashtra,Pune,411002,,,,clinic,clinic,"612, Laxmi Road, Anutej Symphony Society, Rasta Peth, Pune"
7651453336.0,Vivekanand Homeopathic Clinic,node,18.4570306,73.8501126,,,,,Maharastra,Pune,411043,,,,clinic,,"32, Tanaje Nagar, Mohan Nagar, Dhankawadi, Pune"
7651453341.0,Asava Clinic,node,18.516103,73.8498982,,,,,Maharastra,Pune,411030,,,,clinic,,"576, LB Bhopatkar Path, Bhatancha Bol, Narayan Peth, Pune"
7651453342.0,Sammohini Clinic,node,18.508126,73.843714,,,,,Maharastra,Pune,411030,,,,clinic,clinic,"Ashok Balakwade Path, Asha Colony, Lokamanya Nagar, Navi Peth, Sadashiv Peth, Pune"
7651453346.0,Apte Clinic,node,18.4993672,73.8306701,,,,,Maharastra,Pune,411004,,,,clinic,,"Patwardhan Baug Road, Laxminarayan Nagar, Vakil Nagar, Dattawadi, Pune"
7651453347.0,Apollo Clinic,node,18.5295508,73.8343444,,,,,Maharashtra,Pune,411014,,,,clinic,clinic,"Datta Mandir Chowk, Viman Nagar, Pune"
7651453348.0,Dr. Chetan Deshmukh,node,18.5103956,73.8465396,general,Limaye Wadi Road,,Pune,Maharastra,Pune,411030,,,,doctors,doctor,"Asus Service Center, Sadashiv Peth, Limayewadi Road, Perugate, Pune"
7651453351.0,Dr. Khabia Clinic,node,18.4554534,73.8712939,,,,,Maharastra,Pune,411046,,,,clinic,,"Sukhsagar Nagar, Kondhwa Budruk, Pune"
7651453352.0,Lupus Clinic,node,18.503465,73.856543,,,,,Maharashtra,Pune,411002,,,,clinic,,"Tejas Apartment, 1078, Lokmanya Bal Gangadhar Tilak Road, Opp. SBI, Pune"
7651453356.0,Panse Eye Care - Health Clinic,node,18.4458849,73.8593774,,,,,Maharastra,Pune,411046,,,,clinic,,"Katraj Vasahat, Pune"
7651453357.0,Express Clinics Pvt Ltd,node,18.4916654,73.8562042,,,,,Maharastra,Pune,411009,,,,clinic,,"1st Floor, Pentagon , Next To Kaka Halwai Satara Road, Shahu College Road, Pune"
7651453358.0,Holistic Clinic,node,18.5149363,73.8176218,,,,,Maharastra,Pune,411038,,,,clinic,clinic,"Swapnali Apartment, 38, Girija Society, Rambaug Colony, Kothrud, Pune"
7651453359.0,Dr. Nitin Abhyankar,node,18.5108253,73.850646,,,,,Maharastra,Pune,411030,,,,doctors,doctor,"Poona Hospital & Research Centre 27, Sadashiv Peth, Nr. Alka Talkies, Pune"
7651453362.0,Dr. Shailesh Puntambekar,node,18.5258653,73.850995,,,,,Maharastra,Pune,411004,,,,doctors,doctor,"Ayurvedic Rasashala Premises, Maharshi Karve Road, Khilarewadi, Erandwane, Pune"
7651453366.0,Dr. Neelima Beke,node,18.5199979,73.853084,,,,,Maharastra,Pune,411030,,,,doctors,doctor,"Niranjan Madhav Road, Apte Ghat, Shaniwar Peth, Pune"
7651453372.0,Apka Clinic,node,18.5192138,73.8430146,,,,,Maharastra,Pune,411004,,,,clinic,clinic,"Shivajinagar, Pune"
7651453373.0,Dr. Pradeep Divate,node,18.5166948,73.8782288,,,,,Maharastra,Pune,411001,,,,doctors,,"West Cottage, Taboot Street, Opposite Dabolkar Press, Pune"
7651453374.0,Paras Clinic,node,18.5214643,73.8625837,,,,,Maharastra,Pune,411011,,,,clinic,clinic,"Somwar Peth, Pune"
7651453376.0,Shree Clinic,node,18.5263592,73.8430033,,,,,Maharastra,Pune,411005,,,,clinic,clinic,"Mandrindavn Building, Modern Engineering College Road, Sud Nagar, Shivajinagar, Pune"
7651453381.0,Milenkari Clinic,node,18.521921,73.859575,,,,,Maharastra,Pune,411011,,,,clinic,clinic,"753, Gundacha Ganpati Road, Kasba Peth, Pune"
7651453387.0,Dr. Seema Shaikh,node,18.5075529,73.876507,,,,,Maharastra,Pune,411001,,,,doctors,doctor,"2158, Balanna Nimal Marg, New Modikhana, Katad Khana, Pune"
7651453388.0,Dr. Shreerang Godbole,node,18.5259463,73.849329,,,,,Maharastra,Pune,411005,,,,doctors,doctor,"Revenue Colony, Shivajinagar, Pune"
7651453391.0,Rukhmini Clinic,node,18.5017833,73.8120633,,,,,Maharastra,Pune,411009,,,,clinic,,"Sarthak Tower, Opposite Yashwant Rao Chavan Natya Gruha, Londhe Wada, Kothrud, Pune"
7651453394.0,Nadkarni Clinic,node,18.502818,73.828831,,,,,Maharastra,Pune,411004,,,,clinic,,"207,The Fourth Dimension Apts, Gulawani Maharaj Road, Erandwane, Pune"
7651453395.0,Anandi PolyClinic,node,18.4630743,73.8661551,,,,,Maharastra,Pune,411037,,,,clinic,,"B 13, Bansilal Path, Renuka Society, Upper Indira Nagar, Bibwewadi, Pune"
7651453396.0,Nirmal Clinic,node,18.5152266,73.8492849,,,,,Maharastra,Pune,411030,,,,clinic,clinic,"Lokhande Talim Road, Narayan Peth, Pune"
7651453398.0,Dr. NarenDr. a G. Patwardhan,node,18.5158392,73.8418507,,,,,Maharastra,Pune,411004,,,,doctors,doctor,"Chitale Bandhu Mithaiwale Garware Bridge Corner, Deccan Gymkhana, Pune"
7651453400.0,Mansanjeevani Clinic,node,18.50551,73.825311,,,,,Maharastra,Pune,411038,,,,clinic,,"#42/2, Vighnahar Complex, karve Road, Paud Phata, Pune"
7651453405.0,Dr. Girish Puranik,node,18.5150695,73.8168243,,,,,Maharastra,Pune,411038,,,,doctors,doctor,"Sudakshana Apartments, Vishwashanti Marg, Near LIC Colony, Kothrud, Pune"
7651453406.0,Dr. Shriram Athavale Clinic,node,18.5098783,73.862231,,,,,Maharastra,Pune,411002,,,,clinic,clinic,"810, Maharana Pratap Singh Road, Ganj Peth, Pune"
7651453408.0,Dr. Dilip Shah Clinic,node,18.5188008,73.859382,,,,,Maharashtra,Pune,411011,,,,clinic,clinic,"24, Ganesh Road, Kasba Peth, Pune"
7651453410.0,Borawake Clinic,node,18.5232019,73.8480644,,,,,Maharastra,Pune,411005,,,,clinic,clinic,"1187/67, Gruhalaxmi Building, Balgandharv Chowk, J M Road, Shivajinagar, Pune"
7651453411.0,Ameya Clinic,node,18.4762628,73.8625938,,,,,Maharastra,Pune,411037,,,,clinic,,"Rajkamal, F- Building, 1st Floor, Ramyanagari Housing Society, Mangawadi, Pune"
7651453414.0,Dr. Sunil Sathe,node,18.5109076,73.8659912,,,,,Maharastra,Pune,411002,,,,doctors,doctor,"Kamala Plaza, Jawaharlal Nehru Road, Koregaon Park Annexe, Ganesh Peth, Pune"
7651453416.0,Shrutij Panchkarm Clinic,node,18.5162662,73.8515172,,,,,Maharastra,Pune,411030,,,,clinic,clinic,"NC Kelkar Road, Bhatancha Bol, Narayan Peth, Pune"
7651453421.0,Patil Clinic,node,18.5196001,73.8498691,,,,,Maharastra,Pune,411030,,,,clinic,,"277, Omkareshwar Path, Shaniwar Peth, Pune"
7652426449.0,Pathan Clinic,node,21.5545108,74.0194273,,,,,Maharastra,Nandurbar,425415,,,,clinic,,"Maharashtra State Highway 4, Akkalkuva"
7652426452.0,Uday Clinic,node,21.5548502,74.0178385,,,,,Maharastra,Nandurbar,425415,,,,clinic,,"Maharashtra State Highway 4, Akkalkuva"
7652426467.0,Dr. Vyanky's Nature Cure Clinic,node,21.5470835,74.4749359,,,,,Maharastra,Nandurbar,425409,,,,clinic,,"Vasantrao Naik High School Road, Doordarshan Colony, Mahalaxmi Nagar, Shahada"
7652426470.0,Dr. R. S. Chaudhari,node,21.367246,74.241145,,,,,Maharastra,Nandurbar,425412,,,,doctors,,"Manik Chowk, Navnath Nagar, Viral Vihar, Nandurbar"
7652426474.0,Vatsalya Clinic,node,20.9901937,74.3150849,,,,,Maharastra,Dhule,424304,,,,clinic,,Sakri
7652426480.0,Salamat Clinic,node,21.5539117,74.0194708,,,,,Maharastra,Nandurbar,425415,,,,clinic,,"Moramba Road, Akkalkuva"
7652426486.0,Leena Clinic,node,20.9909942,74.3147344,,,,,Maharastra,Dhule,424304,,,,clinic,,"Near Sundar Super Shopee, Sakri"
7652426488.0,Matoshri Clinic,node,21.7689501,74.0064258,,,,,Maharastra,Nandurbar,425452,,,,clinic,,Molgi
7652426503.0,Seva Clinic,node,21.3801962,74.247566,,,,,Maharastra,Nandurbar,425412,,,,clinic,,"Swami Samartha Nagar, Korit Road, SH5, Nandurbar"
7652426504.0,Dr. Prabhakar Shinde's Clinic,node,20.950827,74.123705,,,,,Maharastra,Dhule,424306,,,,clinic,,"Satana Road, Pimpalner"
7652426507.0,Navkar Clinic,node,20.886174,74.75978,,,,,Maharastra,Dhule,,,,,clinic,,"Sriram Chauk, Chittod Road, Dhule"
7652426514.0,Niramay Clinic,node,21.8235896,74.2159024,,,,,Maharastra,Nandurbar,425414,,,,clinic,,Dhadgaon
7652426516.0,Chirayu Child Care,node,21.365456,74.2475845,,,,,Maharastra,Nandurbar,425412,,,,clinic,,"Manik Nagar, Near LIC Office"
7652426519.0,Shifa Clinic,node,21.5546231,74.0175744,,,,,Maharastra,Nandurbar,425415,,,,clinic,,"Lohar Galli, Akkalkuva"
7652426532.0,Mahavir Clinic,node,21.5479717,74.4759013,,,,,Maharastra,Nandurbar,425409,,,,clinic,,"SH1, Doordarshan Colony, Mahalaxmi Nagar, Shahada"
7652426534.0,Huma Clinic,node,21.5544962,74.0178993,,,,,Maharastra,Nandurbar,425413,,,,clinic,,"Akkalkuwa Road, Taloda"
7652426544.0,Ekdant Multispeciality Dental Clinic & Implant Centre,node,21.5373351,74.4750829,,,,,Maharastra,Nandurbar,425409,,,,clinic,,"Kharedi Vikri Market, Opp:Saptshrungi Mata Mandir, Shahada"
7652426548.0,Shri Tulsi Critical Clinic,node,21.387702,74.244825,,,,,Maharastra,Nandurbar,425412,,,,clinic,,"Darmaraj Nagar, Nandurbar"
7652426555.0,Ayesha Clinic,node,21.5493085,74.4711196,,,,,Maharastra,Nandurbar,425409,,,,clinic,,"Khetiya Road, Garib Nawaz Colony, Mahalaxmi Nagar, Shahada"
7653119555.0,Haji Razzak Bhai Clinic,node,21.0544773,75.8012625,,,,,Maharastra,Jalgaon,425203,,,,clinic,,"Ambedkar Nagar, Bhusawal"
7653119558.0,Nidan Clinic,node,21.0099876,75.5563167,,,,,Maharastra,Jalgaon,425001,,,,clinic,,"Ring Road, Jalgaon"
7653119562.0,Ganapati Clinic,node,20.9979823,75.5853403,,,,,Maharastra,Jalgaon,425003,,,,clinic,,"Sadguru Nagar, Ayodhya Nagar, Opp. Dhanshanku Medical Stores, Jalgaon"
7653119565.0,Ayush Health Clinic,node,21.0107445,75.5876833,,,,,Maharastra,Jalgaon,425001,,,,clinic,,"Gnandev Nagar, Juna Kedi Road, Jalgaon"
7653119569.0,Parsh Chest Clinic,node,21.0062674,75.5669966,,,,,Maharastra,Jalgaon,425001,,,,clinic,,"MM Chambers, Onkar Nagar, Jaikisan Wadi, Jalgaon"
7653119580.0,Dr. Talele Physiotherapy Clinic,node,21.0137173,75.5654412,,,,,Maharastra,Jalgaon,425001,,,,clinic,,"Bank Street, Navi Peth, Jaikisan Wadi, Jalgaon"
7653119590.0,Manudevi Clinic,node,21.006091,75.586574,,,,,Maharastra,Jalgaon,425003,,,,clinic,,"Ayodhya Nagar, MIDC Area, Jalgaon"
7653119596.0,Sudha Clinic,node,21.2430443,76.0314965,,,,,Maharastra,Jalgaon,425508,,,,clinic,,"Utkheda Road, Raver"
7653119598.0,Dr. Jayant Lathi Clinic,node,20.9996699,75.5580877,,,,,Maharastra,Jalgaon,425001,,,,clinic,,"22, MJ College Road, Near Hathway Choufuli, Samartha Colony, Prabhat Colony, Jalgaon"
7653119599.0,Laxminarayan Clinic,node,21.0387255,75.7808069,,,,,Maharastra,Jalgaon,425201,,,,clinic,,"Bhavani Peth, Hanuman Nagar, Bhusawal"
7653119600.0,Dr. Prashant Jadhav Clinic,node,21.0032074,75.5581248,,,,,Maharastra,Jalgaon,425001,,,,clinic,,"Gurudatta Colony, Ganesh Colony, Jalgaon"
7653119616.0,Astha Lahaan Mulaanche Clinic,node,20.996276,75.566813,,,,,Maharastra,Jalgaon,425001,,,,clinic,,"Seva Mandal Road, Sindhi Colony, Above Saccho Sathram Medical, Jalgaon"
7653119621.0,Prashant Clinic,node,21.0029311,75.5578558,,,,,Maharastra,Jalgaon,425001,,,,clinic,,"Ring Road, Near Bahinabai Garden, Opp. BrookBond Colony, Jalgaon"
7653119636.0,Dr. Pankaj Gujar,node,21.0051765,75.5567672,,,,,Maharastra,Jalgaon,425001,,,,doctors,,"Ring Road, Pratap Nagar, Jalgaon"
7653119642.0,Aditya Clinic,node,20.9969063,75.585136,,,,,Maharastra,Jalgaon,425001,,,,clinic,,"1, Apna Ghar Colony, Raka Furniture Jawal, MIDC Area, Jalgaon"
7653119653.0,Dr. Shoeb PateL Hijama Clinic,node,20.997686,75.573623,,,,,Maharastra,Jalgaon,425001,,,,clinic,,"A.K. Deshmukh Nagar, NH 6, Jalgaon"
7653119660.0,Ashwini Clinic,node,21.0096645,75.5649892,,,,,Maharastra,Jalgaon,425001,,,,clinic,,"Near R.R. High School, Jilha Peth, Jaikisan Wadi, Jalgaon"
7653119664.0,Bhakti Clinic,node,21.002138,75.559221,,,,,Maharastra,Jalgaon,425001,,,,clinic,,"Jilha Peth, Pratap Nagar, Jalgaon"
7653119670.0,Shreyas Clinic,node,21.1681217,75.8610262,,,,,Maharastra,Jalgaon,425503,,,,clinic,,"Near Satpanth Temple, Saraf Galli, Faizpur"
7653119673.0,Dr. Sahastrabudhe Clinic,node,21.011524,75.555389,,,,,Maharastra,Jalgaon,425001,,,,clinic,,"Ganesh Colony-Civil Court Road, Datta Colony, Jalgaon"
