Clinic Name,Speciality,City,State,Contact,Opening Hours,Address
Astha Lahaan Mulaanche Clinic,,,Maharastra,9763417821,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Seva Mandal Road, Sindhi Colony, Above Saccho Sathram Medical, Jalgaon"
Prashant Clinic,,,Maharastra,9862440401,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Ring Road, Near Bahinabai Garden, Opp. BrookBond Colony, Jalgaon"
Dr. Pankaj Gujar,,,Maharastra,9268041960,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Ring Road, Pratap Nagar, Jalgaon"
Aditya Clinic,,,Maharastra,9812304237,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"1, Apna Ghar Colony, Raka Furniture Jawal, MIDC Area, Jalgaon"
Dr. Shoeb PateL Hijama Clinic,,,Maharastra,9038675732,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"A.K. Deshmukh Nagar, NH 6, Jalgaon"
Ashwini Clinic,,,Maharastra,9906014223,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Near R.R. High School, Jilha Peth, Jaikisan Wadi, Jalgaon"
Bhakti Clinic,,,Maharastra,9031171566,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Jilha Peth, Pratap Nagar, Jalgaon"
Shreyas Clinic,,,Maharastra,9753509516,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Near Satpanth Temple, Saraf Galli, Faizpur"
Dr. Sahastrabudhe Clinic,,,Maharastra,9906541827,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Ganesh Colony-Civil Court Road, Datta Colony, Jalgaon"
Manas Hospital,,,Maharastra,9880867370,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Prabhat Chouk, 5/3, Near Vidhya Nagar, Samarth Colony, Ramdas Colony, Jalgaon"
Dr. Pawar Clinic,,,Maharastra,9626577140,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Ganesh Wadi, Jalgaon"
Smile Care Dental and Orthodontic Clinic,,,Maharastra,9366247569,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"10, Hareshwar Nagar, Near Mahesh Pragati Mandal, Ring Road, Jalgaon"
"Apex Skin, Laser and Hair Clinic",,,Maharastra,9623869273,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Sardar Vallabhbhai Patel Road, Hanuman Wadi, Chalisgaon"
Ruby Clinic and Child Care Centre,,,Maharastra,9278789859,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Near Dagdi Darwaja Street, Baherpura, Amalner"
Soham Clinic,,,Maharastra,9222066267,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Ramanand Nagar Bus Stop, Jalgaon"
Krushna Clinic,,,Maharastra,9714888471,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Plot No. 11, Radha Krushna Nagar, Near Shivaji Nagar Road, Jalgaon"
Nityaseva Homeopathic Clinic,,,Maharastra,9431544801,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Navkar Plaza, Near Krushi Utpanna Bazar Samiti, Bhagaon Road, Pachora"
Mauli Homeopathic Clinic,,,Maharastra,9767450126,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Near Sambhaji Nagar Stop, Jalgaon"
Dr. Sharad R. Agiwal,,,Maharastra,9009108803,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Opp Omkareshwar Mandir, Jai Nagar, Jalgaon"
Navjeevan Clinic,,,Maharastra,9914682665,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Mohan Nagar, Nutan Varsha Colony, Ganapati Nagar, Jalgaon"
Sai Clinic,,,Maharastra,9123308971,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Near Stop, Harivitthal Nagar, Jalgaon"
Shri Saidattakrupa PolyClinic,,,Maharastra,9550742963,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Sant Gadge Baba Chowk, Mahabal Road, Jalgaon"
Bharat Kidicare Clinic,,,Maharastra,9734820706,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Sanghavi Colony, Pachora"
Madhavbaug Clinic,,,Maharastra,9109246842,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Mahabal Road, 9, Audumber Plaza, Near Navjeevan Super Shop"
Sanjeevani Clinic,,,Maharastra,9838308286,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Pachora - Jamner Road, State Bank Colony, Gadge Baba Nagar, Pachora"
Kayakalp Skin Clinic,,,Maharastra,9257830925,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Sardar Vallabhbhai Patel Road, Rahipuri, Chalisgaon"
Sparsh Clinic,,,Maharastra,9282728786,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Shastri Nagar, Behind Girna Tank, Jalgaon"
Dr. Nalawade Children Clinic,,,Maharastra,9149550095,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"MH SH 22, Hanuman Wadi, Chalisgaon"
Mathoshri Clinic,,,Maharastra,9312251103,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Plot No 2, Shri Krishna Colony, (MS), Jalgaon"
Dr. Sharad Wani's Clinic,,,Maharastra,9001725235,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"26 , Sukhsagar, Bajoriya, Bhagya Laxmi Nagar Road, Pachora"
Dr. Avinash Mahajan,,,Maharastra,9779132127,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Namdev Apartment, Ramanand Nagar Road, Near Girna Tank, Yashwant Nagar, Jalgaon"
Shreedatta Homoeopathic Clinic,,,Maharastra,9096804301,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Sachi Apartment, Mahabal to Mohadi, Mahabal, Samata Nagar, Jalgaon"
Sarvodaya Clinic,,,Maharastra,9324253669,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Vivekanand Nagar Road, Vivekanand Nagar, Shivaji Nagar, Pachora"
Datta Krupa Clinic,,,Maharastra,9213622370,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Chalisgaon Textile Mill, Mahatma Phule Housing Society, Shastri Nagar, Chalisgaon"
Dikshant Multi Speciality Dental Clinic,,,Maharastra,9430256258,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Panchshil Nagar, Chopda"
Aasta Clinic,,,Maharastra,9363578945,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Anand Nagar, Pachora"
Chaudhari Infertility Clinic,,,Maharastra,9415432090,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Pavan Chowk, Kunte Road, Amalner"
Surbhi Clinic,,,Maharastra,9180940030,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Shiv Colony, Chandani Chowk, Jalgaon"
Dr. Nilesh Deshpande Homeopathic Clinic,,,Maharastra,9547480498,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Bedmutha Complex, Hirapur Road, Chalisgaon"
Dr. Pustake Clinic,,,Maharastra,9741400923,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Chhatrapati Shivaji Maharaj Shopping Centre, Old Agra Highway, Near Niphad Phata, Pimpalgaon Baswant"
Samarth Clinic,,,Maharastra,9221669855,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Post Office Road, Tambat Line, Viman Nagar, Ojhar"
Aaradhya Speciality Clinic,,,Maharastra,9296583843,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Ugaon Road, Runwal Nagar, Niphad"
kokate Homeopathy Clinic,,,Maharastra,9509869490,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,Pimpalgaon Baswant
Tara Eye Care Clinic,,,Maharastra,9325569445,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Adityanath Plaza, Old Agra Road, Pimpalgaon Baswant"
Sarveshwar Clinic,,,Maharastra,9046603992,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Dulajinana Sankul, Shivajinagar Road, Near State Bank of India, Pimpalgaon Baswant"
Gogate Clinics,,,Maharastra,9227273408,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Mahatma Gandhi Road, Ambedkar Colony, Raviwar Karanja, Panchavati, Nashik"
Unique Clinic,,,Maharastra,9681086513,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Sheetal Complex, Dwarka-Circal, Nashik - Pune Road, Nashik"
Skinerella Clinic,,,Maharastra,9038891933,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Anandi Apartments, Opp Sanket Electricals, Sharanpur Road, Canada Corner, Nashik"
Suyash Eye Clinic,,,Maharastra,9071723411,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Nawale Nagar, Prashant Nagar, Pathardi Phata, Nashik"
Jyoti Clinic,,,Maharastra,9396470964,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Thakkar Nagar, Shivaji Nagar, Nashik"
Apollo Clinic,,,Maharastra,9990053552,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Suyojit Commercial Complex, Mumbai - Agra National Highway, Govind Nagar, Nashik"
Hope Cancer Clinic,,,Maharastra,9456447803,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Swaminarayan Nagar, Nashik"
Arihant Poly Clinic,,,Maharastra,9719543966,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Pandit Colony, Nashik"
Dr. Sakhla's Chest Care Clinic,,,Maharastra,9692416436,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Tilak Wadi, Jejurkar Wadi, Sharanpur, Nashik"
Barwe Clinic,,,Maharastra,9735492376,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Vakil Wadi, Near Panchvati Heights, Raviwar Karanja, Nashik"
Shree Sai Clinic,physiotherapy,Nashik,Maharastra,9230777180,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Hirawadi Road, Shivam Nagar, Abhang Nagar, Om Nagar, Nashik"
Relief Gastro Care Clinic,,,Maharastra,9380892007,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"3rd Floor, V square Building, Old Agra Road, Mumbai Naka, Near Kalika Mata Temple, Beside Sandip Hotel"
Spandan Clinic,general,Nashik,Maharastra,9107010667,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Aashish Apartment, Hirawadi Road, Saraswati Nagar, Shree Dwaraka Nagari, Nashik"
Homeopathic Clinic,,,Maharastra,9764499904,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Krushwari Apartment, Kathe Line, Dwarka, Nashik"
Panacea Clinic,,,Maharastra,9945271223,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Ground Floor, Indira Heights, Old Gangapur Naka, Next to Pramod Mahajan Garden, Nashik"
Shivsmit Clinic,,,Maharastra,9491401009,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Ashoka Marg, Kalpataru Nagar, Nashik"
Sai Ashish Clinic,,,Maharastra,9529110332,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Opp. Godavari College, Girgaon Dolharpada, Thakarpada"
Anjali Clinic,,,Maharastra,9023480031,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Near Manor Police Station, Palghar Road, Manor"
Dr. Subhash Lala,,,Maharastra,9207010982,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Vani Ali, Wada"
Dr. Rahul Bhoir's Yash Clinic,,,Maharastra,9564601537,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,Khanivali
Lakshmi Clinic,,,Maharastra,9567001722,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,Kudus
Abhinav Diabetes Care Clinic,,,Maharastra,9554098746,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Shivkala Arcade, Sainath Nagar, On Kotak Mahindra Bank, Boisar - Palghar Road, Boisar"
Varad Hospital and Critical Care Centre,general;orthopaedics;cardiology;dermatology,Boisar,Maharastra,9154090810,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Building No. F-8 Wing 'B' Khodaram Baug , Near Don Bosco School, Sainath Nagar, Boisar"
Shree Samarth Clinic,,,Maharastra,9064771976,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Wada - Manor Road, Kanchad"
Shri Sidhdhivinayak Fertility centre,fertility,,Maharastra,9587847695,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Sainath Nagar, Vijay Colony, Vanipada, khodaram Baug, Boisar"
Ramkrishna Eye Clinic and Kalindi Netralay,ophthalmology,"Masoli, Dahanu",Maharastra,9014506711,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Dahanu Bordi Road, Agar, Dahanu"
Dr. Dhiresh Patnaik's Surya Clinic,,,Maharastra,9037860915,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Dr. Dhiresh S Patnaik's Surya Clinic, Next to Ashish Smruti, Chahade"
Dr. J M Gandhi Clinic,,,Maharastra,9928228946,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"1st Floor, Ramkrishna Nagar, Mahim Road, Palghar West, Juna Palghar"
Birthcare Women's Health Clinic,,,Maharastra,9874470237,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"B-3, Shubhanand Society, Khodaram Baugh Block 1, Boisa"
Dr. Bhai Valte Clinic,,,Maharastra,9005960017,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Arambha Apartment, Shirshpada MIDC, Shirish Pada"
Dental Wellness Clinic,,,Maharastra,9888780126,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Prashant Complex, Sneha Nagar, Katkar"
Dr. Koti's Prashanu Maternity & Dental Clinic,,,Maharastra,9592048794,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Hospital Road, Punit Nagar, Koti, Palghar"
Gauri Eye and Skin Care Centre Clinic,,,Maharastra,9639326696,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"1st Floor, D wing, M V Supermarket, Kacheri Road, Vishnu Nagar, Palghar"
Dr. Yohann,,,Maharastra,9433344828,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Dahanu-Jawhar Road, Next to Central Bank, Opp Church, Gopipura, Dahanu"
Shreenath Clinic,,,Maharastra,9479769883,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Wada - Manor Road, Ten"
Mauli Clinic,,,Maharastra,9146369969,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Wada - Manor Road, Posheri"
Vishwakarma Clinic,,,Maharastra,9229167703,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Indraprastha, Bhimnagar, Boisar - Tarapur Road, Boisar"
Madhavbaug Clinic,,,Maharastra,9119308136,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Yashvant Shrusti, Near Parasmani Complex, 4, Boisar - Palghar Road, Palghar"
Dr. Dandwate Clinic,,,Maharastra,9293773203,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,Pachmad
Ashirwad Clinic,,,Maharastra,9927923388,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Boisar - Tarapur Road, Sainath Nagar, Boisar"
Madhavbaug Clinic,,,Maharastra,9728173441,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Dinanath Smriti CHS ltd, Opp Vidhyavardhini Engineering College Gate, Gurunanak Nagar, Vasai-Virar"
Swati's Womens Health Care Clinic,,,Maharastra,9534249512,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Prabhat Complex, Near Cosmos Group, Poonam Nagar, Virar West, Virar"
Gupta Clinic,,,Maharastra,9959931656,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Gupta Doctor, Nilegaon West, Nalasopara West, Nala Sopara"
Ishwar Clinic,,,Maharastra,9654818782,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Shree Krishna Complex, Stella Road, Suyog Nagar, Vasai West, Vasai-Virar"
Dr. Bijur's Eye Clinic,,,Maharastra,9765571049,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Veer Savarkar Nagar, Anand Nagar, Vasai West, Vasai-Virar"
Aarna Skin Clinic,,,Maharastra,9635500758,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Shiv Darshan building, Nalasopara - Vasai Link Road, Nala Sopara"
Simply Skin Clinic,dermatology,,Maharastra,9047802931,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Dindayal Nagar, Vasai West, Vasai-Virar"
Yogyam Bone & Joint Clinic,,,Maharastra,9296963294,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Dewan Mansion, Near Panchvati Naka Flyover, Ambadi Road, Vasai West, Mumbai"
Dr. George Mathai,,,Maharastra,9613240793,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Talkar Nagar, Alibag"
Dhatrak Clinic,,,Maharastra,9819673766,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Bazar Peth, Nagothane"
Manasvi Skin Hair and Laser Clinic,,,Maharastra,9760731174,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Roha - Kolad Road, Near LIC Office, Wali, Roha"
Siddheshwar Clinic,,,Maharastra,9176437427,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Donvat Road, Apati"
Dr. Shirish Pendase Clinic,,,Maharastra,9740225338,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Veer V D Savarkar Road, Wali, Roha"
Swapnpurti Clinic,,,Maharastra,9747454125,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Nagothane Pezari Road, Kurdus"
Parisparsh Clinic,,,Maharastra,9086610719,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Pantnagar, Aliba"
Shree Dhanvantari Panchakarma Clinic,,,Maharastra,9703801190,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Yogiraj Apartment, Hanuman Ali, Pen"
Sanvedan Clinic,,,Maharastra,9836484135,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Dhangar Ali Road, Wali, Roha"
Twcha Skin & Hair Clinic,,,Maharastra,9157553158,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"S.T Stand, Near Gajanan Maharaj Mandir, Pen"
Dr. Aditya Skin Treat Clinic,,,Maharastra,9196298686,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Chinchpada Road, Pen"
Dr. Rachana Mali Clinic,,,Maharastra,9227048069,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Roha - Kolad Road, Wali, Tala"
Dhanvantari Clinic,,,Maharastra,9103485278,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,Mangaon
Yuvraj Patil ENT Clinic,,,Maharastra,9045335247,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Chinchpada, Pen"
Dr. Wairagi Clinic,,,Maharastra,9068706300,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Wali, Tala"
Dr. Sanap Clinic,,,Maharastra,9818429941,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,Varchiwadi
Sakharkar Clinic,,,Maharastra,9271168690,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,Bangi Mohalla
Siddhivinayak Clinic,,,Maharastra,9376521627,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Opp Baba Temple, Ziral Ali, Pen"
Dr. Shantanu Athavale Clinic,,,Maharastra,9637664089,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Roha Nagar, Wali, Tala"
Dr. Doshi Clinic,,,Maharastra,9556534648,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Bhorai Complex, Pali"
Laxmi Clinic,,,Maharastra,9250470071,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Kolad, Roha"
Suman Skin Clinic,,,Maharastra,9339453091,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Khadsamble - Muthavali Road, Mangaon"
Dhanvantari Mutkhada Clinic,,,Maharastra,9663047429,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Near Ovali Hanuman Mandir, Kasurghuntwadi"
Gurukrupa Clinic,,,Maharastra,9377071327,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Pen - Khopoli Road, Tambati"
Patil Clinic,,,Maharastra,9998019476,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Shivneri Building, 1st Floor, Opp Gandhi Vachanalaya, Pen - Khopoli Road, Pen"
Dr. Kiran Mhatre Clinic,,,Maharastra,9008087728,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Roha Nagar, Wali, Tala"
Dr. Goadbole Eye Clinic,,,Maharastra,9109320120,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Ziral Ali, Pen"
Surbhi Clinic,,,Maharastra,9592498751,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Ziral Ali, Pen"
Gurukrupa Clinic,,,Maharastra,9808643526,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Pen-Khopoli Road, Gorthan Bk."
Ghodinde Clinic,,,Maharastra,9059273640,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,Bense
Shatayu Clinic,,,Maharastra,9903504001,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Hanuman Ali, Ziral Ali, Pen"
Swaraj Clinic,,,Maharastra,9268716893,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Roha Road, Dhatav MIDC, Kolad"
Viraj Clinic,,,Maharastra,9182961849,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Roha - Kolad Road, Wali, Tala"
General Clinic,,,Maharastra,9259515846,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Mogalwadi, Khopoli"
Sugwekar Clinic,,,Maharastra,9598018298,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Shivaji Maidan Road, Neral"
Deshpande Children's Hospital,,,Maharastra,9858560977,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Soni CHS, Plot No, F-83, Sector 12, Kharghar, Navi Mumbai"
Bhanudas Clinic,,,Maharastra,9446996619,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Bazaar Peth, khalapur"
Dr. Chavan's Sonography Clinic,,,Maharastra,9229658866,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Mithala Infront of Police Ground, Aamrai, Karjat"
Children's Wellness Clinic,,,Maharastra,9525228069,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Sector 20, Kamothe, Panvel, Navi Mumbai"
Sai Clinic,,,Maharastra,9990567130,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Ghot Road, Taloja, Navi Mumbai"
Dr. Manali Clinic,,,Maharastra,9277374661,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Gokul Apartment, Shop No.2, Deccan Gymkhana, Near Shivaji Statue, Karjat"
Shri Rajendra Clinic,,,Maharastra,9479224064,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Rakhumai Darshan, Near Govt Hospital, Opp. Kesariya Apartment, Karjat"
Raghunath Children's Clinic,,,Maharastra,9121987548,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Maruti Tower, Ramsheth Thakur School Road, Secror 19, Kharghar, Navi Mumbai"
Shah Maternity Clinic,,,Maharastra,9457207095,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Bazarpeth, Laxminagar, Khopoli"
Gayatri Gynac Clinic,,,Maharastra,9023422376,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Sector 20, Kharghar, Navi Mumbai"
Sri Sai Clinic,,,Maharastra,9621224728,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Sector 23, Taloja Panchanand, Taloja, Navi Mumbai"
Girja Clinic,,,Maharastra,9158968197,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Indira Nagar, Laxminagar, Khopoli"
Dr. Nalavade Clinic,,,Maharastra,9939268766,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Umashakti Building, Opp. Samarth Gym, Sector 8, New Panvel East, Panvel, Navi Mumbai"
Neo Clinic,,,Maharastra,9900691792,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Vishparbha Society, Near Shivaji Chowk, Behind Axis Bank, Vasudev Balwant Phadke Road, MCCH Society, Panvel, Navi Mumbai"
Pooja Eye Clinic,,,Maharastra,9557168589,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"KPC High School Road, Sector-19, Kharghar, Navi Mumbai"
Dr. Bhuttor's Clinic,,,Maharastra,9151693813,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Building No.15, KL 6, Sector-3E/B, Sector 3E, Kalamboli, Panvel, Navi Mumbai"
Madhavbaug Clinic,,,Maharastra,9080575748,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"1st Floor, Near Surya Hotel, Behind Bank Of India, Sector 18, New Panvel East"
Dr. Avhads Snehsanjeevani Clinic,,,Maharastra,9625993402,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Kailash Colony, Ulhasnagar"
Shri Clinic,,,Maharastra,9667660619,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,Titwala
Mahajan Clinic,,,Maharastra,9227087146,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"KaliShree Apartments, Ram Mandir Road, Bramhin Lane, Shahapur"
Dr. Jain's Clinic,,,Maharastra,9135992687,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Opp Ganesh Mandir, Titwala"
Dr. Tayde Clinic,,,Maharastra,9925544267,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Sambhaji Nagar, Asangaon"
Indiabulls Clinic,,,Maharastra,9431147872,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Rutupark Building, Gotheghar, Mumbai - Agra National Highway, Asangaon"
Dr. Kavte Clinic,,,Maharastra,9737397385,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Sangoda Road, Ghajanana Colony, Manda, Titwala"
Dr. Gill Yogeshwari,,,Maharastra,9754348237,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Yogeshwari Clinic, Shop No 37/38, 1st Floor, Paranjpe Complex, Station Road, Near Ambernath Railway Station, Above IDBI Bank ATM (Map), Ambernath"
Bhagwan Clinic,,,Maharastra,9702154587,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Mordev Nagar, Vasind"
Dr. Mangesh Bhanushali's Clinic,,,Maharastra,9025919482,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,Kinhavali
Dr. Ajay Patil Clinic,,,Maharastra,9339760871,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Dahagaon Road, Sahyadri Colony, Vasind"
Dr. Geeta Agrawal Clinic,,,Maharastra,9640670123,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Pandit Naka, Shahapur"
Madhavbaug Clinic,,,Maharastra,9844438825,10 A.M. to 2 P.M. & 5 P.M. to 10 P.M.,"Krishna Shradha Tower, Shop No 4, Opposite Waghmare Hall, Lal Chakki Chauk Ulhasnagar No 4, Ulhasnagar"
